Id,LotFrontage,OverallQual,OverallCond,YearBuilt,YearRemodAdd,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,MoSold,YrSold,LowQualFinSF_log,3SsnPorch_log,MiscVal_log,BsmtFinSF2_log,GarageYrBlt_miss_log,LotArea_log,BsmtHalfBath_log,ScreenPorch_log,EnclosedPorch_log,MasVnrArea_log,OpenPorchSF_log,LotFrontage_miss_log,MSSubClass_log,WoodDeckSF_log,MSZoning_Other,MSZoning_RL,MSZoning_RM,LotShape_IR2,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LotConfig_CulDSac,LotConfig_FR2,LotConfig_Inside,LandSlope_Mod,Condition1_Feedr,Condition1_Norm,Condition1_Other,Condition2_Other,BldgType_2fmCon,BldgType_Duplex,BldgType_Twnhs,BldgType_TwnhsE,RoofStyle_Hip,RoofStyle_Other,RoofMatl_Other,ExterQual_Gd,ExterQual_TA,ExterCond_Other,ExterCond_TA,Foundation_CBlock,Foundation_Other,Foundation_PConc,BsmtQual_Fa,BsmtQual_Gd,BsmtQual_TA,BsmtCond_Gd,BsmtCond_TA,BsmtExposure_Gd,BsmtExposure_Mn,BsmtExposure_No,BsmtFinType2_LwQ,BsmtFinType2_Other,BsmtFinType2_Rec,BsmtFinType2_Unf,Heating_Other,HeatingQC_Fa,HeatingQC_Gd,HeatingQC_TA,CentralAir_Y,Electrical_Other,Electrical_SBrkr,KitchenQual_Fa,KitchenQual_Gd,KitchenQual_TA,Functional_Min2,Functional_Other,Functional_Typ,FireplaceQu_Gd,FireplaceQu_Other,FireplaceQu_TA,GarageType_BuiltIn,GarageType_Detchd,GarageType_Other,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Other,GarageQual_TA,GarageCond_Other,GarageCond_TA,PavedDrive_P,PavedDrive_Y,SaleType_New,SaleType_Other,SaleType_WD,SaleCondition_Normal,SaleCondition_Other,SaleCondition_Partial,SalePrice
1,-0.22867919064638806,0.6544242043712089,-0.5281415997687291,1.0532991268667615,0.8790761910975646,0.615154295805021,-0.9485022487772022,-0.47911878211121917,-0.821766202505314,1.1733258498134318,0.39299448554209215,1.1150355154581462,0.7897405221108432,1.2275853765130371,0.16757527987578769,0.9166790018985592,-0.9609975967810762,1.0200060487522198,0.3197303394790378,0.36163966305342654,-1.599111099180035,0.1387774889497933,-0.1336755563686282,-0.1287711588388933,-0.19121573685945306,-0.3553923493488501,-0.242359683319281,-0.13226250713274038,-0.2439396056499322,-0.29290113884731667,-0.4043490808440172,1.2049250622371708,0.8469519446749699,-0.46438520861638344,0.4244623305429472,-0.9468621259240548,-0.13465177983639942,0.5181333870507825,-0.41895506851736847,-0.16998113728623515,0.7605119186300622,-0.18831089428867734,-0.15899968200095402,0.3371256434418132,-0.26232433291041846,-0.18238026736733964,0.6227621533296415,-0.21585870860091108,-0.24235968331928107,0.3984095364447978,-0.22608828082663157,-0.10188534162169866,-0.14728710721721122,-0.19217652869645183,-0.17420046207746645,-0.29102473049431166,-0.4935702425461719,-0.15207050332585853,-0.13465177983639942,1.4113126084211551,-1.278819401390142,-0.14969623771302396,0.3726198516211299,-0.8761018658916817,-0.15207050332585853,1.1209677867717285,-0.15672078199387576,1.167244424671014,-0.894565039069009,-0.21585870860091108,0.3371256434418132,-0.3178927601222775,-0.29102473049431166,0.729386178421125,-0.18036580776586386,-0.15207050332585853,-0.195976600339204,0.4030141215461377,-0.14969623771302396,-0.18635220382275072,-0.4446380947184074,-0.6439943184303281,0.2638125652751773,-0.1472871072172112,0.3073316996555895,-0.1656667164610861,1.2212565564990054,-1.0068729331193067,-0.15441151916567586,-0.15672078199387574,0.27116307227332037,-0.5931710140017394,-0.17627661877765757,-0.5223847136113587,-0.2532586458365481,-0.6005589195436444,-0.15441151916567586,1.5683480607985034,-0.8411910241920597,-0.11785113019775792,0.3371256434418132,-0.1117258384085788,0.31789276012227763,-0.14484136487558028,0.2992528008322899,-0.3019616978453068,-0.13983230179646736,0.39029262694647043,0.4676513976416553,-0.15899968200095402,-0.30599503068105227,208500
2,0.5146894118704444,-0.07604929592081346,2.2029802502749942,0.15620614481923525,-0.42947993959747105,1.2438482453207498,-0.643309620177434,0.50982784728216,0.2768501294930397,-0.7988587867048391,-0.4962429329540715,-0.8230024042667268,0.7897405221108432,-0.7616206719986545,0.16757527987578769,-0.31967327779834315,0.61547037097215,-0.10935491638589732,0.3197303394790378,-0.056890678126098174,-0.489110050937792,-0.6144386220786311,-0.1336755563686282,-0.1287711588388933,-0.19121573685945306,-0.3553923493488501,-0.242359683319281,0.12288219055136776,4.099375324214714,-0.29290113884731667,-0.4043490808440172,-0.8070448674771628,-1.0735066969642924,-0.46438520861638344,-1.1252018449678067,1.2505462477224671,-0.13465177983639942,0.5181333870507825,-0.41895506851736847,-0.16998113728623515,0.7605119186300622,-0.18831089428867734,-0.15899968200095402,0.3371256434418132,-0.26232433291041846,5.483049314681935,-1.6057494737813307,-0.21585870860091108,4.126098806139365,-2.5099800796022262,-0.22608828082663157,-0.10188534162169866,-0.14728710721721122,-0.19217652869645183,-0.17420046207746645,-0.29102473049431166,-0.4935702425461719,-0.15207050332585853,-0.13465177983639942,-0.7085602396188515,0.7819712454416543,-0.14969623771302396,0.3726198516211299,1.1414197811143991,-0.15207050332585853,-0.8920862952537617,-0.15672078199387576,1.167244424671014,-0.894565039069009,-0.21585870860091108,0.3371256434418132,3.1457149247920895,-0.29102473049431166,-1.3710158343892154,-0.18036580776586386,-0.15207050332585853,-0.195976600339204,0.4030141215461377,-0.14969623771302396,-0.18635220382275072,-0.4446380947184074,-0.6439943184303281,0.2638125652751773,-0.1472871072172112,0.3073316996555895,-0.1656667164610861,-0.8188287667144362,0.9931739816482956,-0.15441151916567586,-0.15672078199387574,0.27116307227332037,-0.5931710140017394,-0.17627661877765757,1.914297976077407,-0.2532586458365481,-0.6005589195436444,-0.15441151916567586,1.5683480607985034,-0.8411910241920597,-0.11785113019775792,0.3371256434418132,-0.1117258384085788,0.31789276012227763,-0.14484136487558028,0.2992528008322899,-0.3019616978453068,-0.13983230179646736,0.39029262694647043,0.4676513976416553,-0.15899968200095402,-0.30599503068105227,181500
3,-0.08000547014302156,0.6544242043712089,-0.5281415997687291,0.986847794863241,0.8306111492199707,0.10665183663788746,-0.30167608070008145,-0.3232257173792579,-0.6485853028799577,1.2010380461111125,0.5438472618941199,1.1150355154581462,0.7897405221108432,1.2275853765130371,0.16757527987578769,-0.31967327779834315,0.61547037097215,0.9363496809642111,0.3197303394790378,0.6470012593121933,0.9908913467185322,0.1387774889497933,-0.1336755563686282,-0.1287711588388933,-0.19121573685945306,-0.3553923493488501,-0.242359683319281,0.4400365061357658,-0.2439396056499322,-0.29290113884731667,-0.4043490808440172,1.1327766422921814,0.6766735955146927,-0.46438520861638344,0.4244623305429472,-0.9468621259240548,-0.13465177983639942,0.5181333870507825,-0.41895506851736847,-0.16998113728623515,-1.3149037845473037,-0.18831089428867734,-0.15899968200095402,0.3371256434418132,-0.26232433291041846,-0.18238026736733964,0.6227621533296415,-0.21585870860091108,-0.24235968331928107,0.3984095364447978,-0.22608828082663157,-0.10188534162169866,-0.14728710721721122,-0.19217652869645183,-0.17420046207746645,-0.29102473049431166,-0.4935702425461719,-0.15207050332585853,-0.13465177983639942,1.4113126084211551,-1.278819401390142,-0.14969623771302396,0.3726198516211299,-0.8761018658916817,-0.15207050332585853,1.1209677867717285,-0.15672078199387576,1.167244424671014,-0.894565039069009,-0.21585870860091108,0.3371256434418132,-0.3178927601222775,3.4361340986433646,-1.3710158343892154,-0.18036580776586386,-0.15207050332585853,-0.195976600339204,0.4030141215461377,-0.14969623771302396,-0.18635220382275072,-0.4446380947184074,-0.6439943184303281,0.2638125652751773,-0.1472871072172112,0.3073316996555895,-0.1656667164610861,1.2212565564990054,-1.0068729331193067,-0.15441151916567586,-0.15672078199387574,0.27116307227332037,-0.5931710140017394,-0.17627661877765757,1.914297976077407,-0.2532586458365481,-0.6005589195436444,-0.15441151916567586,1.5683480607985034,-0.8411910241920597,-0.11785113019775792,0.3371256434418132,-0.1117258384085788,0.31789276012227763,-0.14484136487558028,0.2992528008322899,-0.3019616978453068,-0.13983230179646736,0.39029262694647043,0.4676513976416553,-0.15899968200095402,-0.30599503068105227,223500
4,-0.47646872481866553,0.6544242043712089,-0.5281415997687291,-1.8705594812881388,-0.7202701908630346,-0.5174193632490491,-0.060255046136085635,-0.7227016957549086,-0.5376412890574639,0.9470095800490401,0.4068888202060947,1.1150355154581462,-1.0260408358133,-0.7616206719986545,0.16757527987578769,0.29850286205010806,0.61547037097215,0.8108651292821981,1.6727920659700386,0.8087061638588279,-1.599111099180035,-1.3676547331070554,-0.1336755563686282,-0.1287711588388933,-0.19121573685945306,-0.3553923493488501,-0.242359683319281,0.11244022265070201,-0.2439396056499322,-0.29290113884731667,2.849023904575411,-0.8070448674771628,0.5939941088668222,-0.46438520861638344,0.6450728478016546,-0.9468621259240548,-0.13465177983639942,0.5181333870507825,-0.41895506851736847,-0.16998113728623515,-1.3149037845473037,-0.18831089428867734,-0.15899968200095402,0.3371256434418132,-0.26232433291041846,-0.18238026736733964,-1.6057494737813307,-0.21585870860091108,-0.24235968331928107,0.3984095364447978,-0.22608828082663157,-0.10188534162169866,-0.14728710721721122,-0.19217652869645183,-0.17420046207746645,-0.29102473049431166,-0.4935702425461719,-0.15207050332585853,-0.13465177983639942,-0.7085602396188515,0.7819712454416543,-0.14969623771302396,0.3726198516211299,-0.8761018658916817,-0.15207050332585853,-0.8920862952537617,-0.15672078199387576,-0.8567185919794378,1.1178617052156645,4.632659976896477,-2.966253144645751,-0.3178927601222775,-0.29102473049431166,0.729386178421125,-0.18036580776586386,-0.15207050332585853,-0.195976600339204,0.4030141215461377,-0.14969623771302396,-0.18635220382275072,2.249020072455347,-0.6439943184303281,0.2638125652751773,-0.1472871072172112,0.3073316996555895,-0.1656667164610861,1.2212565564990054,-1.0068729331193067,-0.15441151916567586,-0.15672078199387574,0.27116307227332037,1.6858544608470492,-0.17627661877765757,-0.5223847136113587,-0.2532586458365481,1.6651155572876757,-0.15441151916567586,-0.6376135661435148,1.1887906209656383,-0.11785113019775792,0.3371256434418132,-0.1117258384085788,0.31789276012227763,-0.14484136487558028,0.2992528008322899,-0.3019616978453068,-0.13983230179646736,0.39029262694647043,-2.1383449403614625,-0.15899968200095402,-0.30599503068105227,140000
5,0.7129210392082664,1.3848977046632311,-0.5281415997687291,0.9536221288614808,0.733681065464783,0.4972741802708219,-0.17413289262853648,0.22483583831904336,-0.03974620263456467,1.6328864384166355,1.3616281021182703,1.1150355154581462,0.7897405221108432,1.2275853765130371,1.4328830406259403,1.5348551417470104,0.61547037097215,0.8945214970702068,1.6727920659700386,1.7313753250955073,2.100892394960775,0.1387774889497933,-0.1336755563686282,-0.1287711588388933,-0.19121573685945306,-0.3553923493488501,-0.242359683319281,0.9141418973861618,-0.2439396056499322,-0.29290113884731667,-0.4043490808440172,1.4248822456031554,0.9937698201833649,-0.46438520861638344,0.4244623305429472,1.081800966714617,-0.13465177983639942,0.5181333870507825,-0.41895506851736847,-0.16998113728623515,-1.3149037845473037,-0.18831089428867734,-0.15899968200095402,0.3371256434418132,-0.26232433291041846,5.483049314681935,-1.6057494737813307,-0.21585870860091108,-0.24235968331928107,0.3984095364447978,-0.22608828082663157,-0.10188534162169866,-0.14728710721721122,-0.19217652869645183,-0.17420046207746645,-0.29102473049431166,-0.4935702425461719,-0.15207050332585853,-0.13465177983639942,1.4113126084211551,-1.278819401390142,-0.14969623771302396,0.3726198516211299,-0.8761018658916817,-0.15207050332585853,1.1209677867717285,-0.15672078199387576,1.167244424671014,-0.894565039069009,-0.21585870860091108,0.3371256434418132,-0.3178927601222775,-0.29102473049431166,-1.3710158343892154,-0.18036580776586386,-0.15207050332585853,-0.195976600339204,0.4030141215461377,-0.14969623771302396,-0.18635220382275072,-0.4446380947184074,-0.6439943184303281,0.2638125652751773,-0.1472871072172112,0.3073316996555895,-0.1656667164610861,1.2212565564990054,-1.0068729331193067,-0.15441151916567586,-0.15672078199387574,0.27116307227332037,-0.5931710140017394,-0.17627661877765757,1.914297976077407,-0.2532586458365481,-0.6005589195436444,-0.15441151916567586,1.5683480607985034,-0.8411910241920597,-0.11785113019775792,0.3371256434418132,-0.1117258384085788,0.31789276012227763,-0.14484136487558028,0.2992528008322899,-0.3019616978453068,-0.13983230179646736,0.39029262694647043,0.4676513976416553,-0.15899968200095402,-0.30599503068105227,250000
6,0.7624789460427219,-0.8065227962128357,-0.5281415997687291,0.7210424668491592,0.4913558560768133,0.6752500409793186,-1.1443721447442177,-0.6252685302974328,-0.9841232959040854,0.5082331386690969,-0.297752437754035,1.1150355154581462,-1.0260408358133,1.2275853765130371,-2.363040241624518,-0.9378494176467944,-0.9609975967810762,0.6017242098121763,0.3197303394790378,0.03822985396015744,1.3608916961326132,0.8919935999782177,-0.1336755563686282,8.137474224422858,5.25551235785616,-0.3553923493488501,-0.242359683319281,0.8937042549032481,-0.2439396056499322,-0.29290113884731667,-0.4043490808440172,-0.8070448674771628,0.5244132607741564,-0.46438520861638344,0.16426234104343485,0.48464653659605655,-0.13465177983639942,0.5181333870507825,-0.41895506851736847,-0.16998113728623515,-1.3149037845473037,-0.18831089428867734,-0.15899968200095402,0.3371256434418132,-0.26232433291041846,-0.18238026736733964,0.6227621533296415,-0.21585870860091108,-0.24235968331928107,0.3984095364447978,-0.22608828082663157,-0.10188534162169866,-0.14728710721721122,-0.19217652869645183,-0.17420046207746645,-0.29102473049431166,-0.4935702425461719,-0.15207050332585853,-0.13465177983639942,-0.7085602396188515,0.7819712454416543,-0.14969623771302396,0.3726198516211299,-0.8761018658916817,6.5758972195757615,-0.8920862952537617,-0.15672078199387576,1.167244424671014,-0.894565039069009,-0.21585870860091108,0.3371256434418132,-0.3178927601222775,-0.29102473049431166,0.729386178421125,-0.18036580776586386,-0.15207050332585853,-0.195976600339204,0.4030141215461377,-0.14969623771302396,-0.18635220382275072,-0.4446380947184074,-0.6439943184303281,0.2638125652751773,-0.1472871072172112,0.3073316996555895,-0.1656667164610861,-0.8188287667144362,0.9931739816482956,-0.15441151916567586,-0.15672078199387574,0.27116307227332037,-0.5931710140017394,-0.17627661877765757,-0.5223847136113587,-0.2532586458365481,-0.6005589195436444,-0.15441151916567586,-0.6376135661435148,1.1887906209656383,-0.11785113019775792,0.3371256434418132,-0.1117258384085788,0.31789276012227763,-0.14484136487558028,0.2992528008322899,-0.3019616978453068,-0.13983230179646736,0.39029262694647043,0.4676513976416553,-0.15899968200095402,-0.30599503068105227,143000
7,0.2668998776981669,1.3848977046632311,-0.5281415997687291,1.0865247928685218,0.9760062748527525,2.14759579774961,-0.5681502414924164,1.5426194011314034,1.4458212019641945,-0.7988587867048391,0.3612360063100863,1.1150355154581462,0.7897405221108432,-0.7616206719986545,0.16757527987578769,0.29850286205010806,0.61547037097215,1.061834232646224,0.3197303394790378,0.7801700042329512,0.6208909973044512,-0.6144386220786311,-0.1336755563686282,-0.1287711588388933,-0.19121573685945306,-0.3553923493488501,-0.242359683319281,0.2212382013302208,-0.2439396056499322,-0.29290113884731667,-0.4043490808440172,1.1850860017019176,0.8159187835201323,-0.46438520861638344,-1.1252018449678067,1.190694222626454,-0.13465177983639942,0.5181333870507825,-0.41895506851736847,-0.16998113728623515,0.7605119186300622,-0.18831089428867734,-0.15899968200095402,0.3371256434418132,-0.26232433291041846,-0.18238026736733964,0.6227621533296415,-0.21585870860091108,-0.24235968331928107,0.3984095364447978,-0.22608828082663157,-0.10188534162169866,-0.14728710721721122,-0.19217652869645183,-0.17420046207746645,-0.29102473049431166,-0.4935702425461719,-0.15207050332585853,-0.13465177983639942,1.4113126084211551,-1.278819401390142,-0.14969623771302396,0.3726198516211299,-0.8761018658916817,-0.15207050332585853,1.1209677867717285,-0.15672078199387576,-0.8567185919794378,-0.894565039069009,-0.21585870860091108,0.3371256434418132,-0.3178927601222775,-0.29102473049431166,-1.3710158343892154,-0.18036580776586386,-0.15207050332585853,-0.195976600339204,0.4030141215461377,-0.14969623771302396,-0.18635220382275072,-0.4446380947184074,-0.6439943184303281,0.2638125652751773,-0.1472871072172112,0.3073316996555895,-0.1656667164610861,1.2212565564990054,-1.0068729331193067,-0.15441151916567586,-0.15672078199387574,0.27116307227332037,1.6858544608470492,-0.17627661877765757,-0.5223847136113587,-0.2532586458365481,-0.6005589195436444,-0.15441151916567586,1.5683480607985034,-0.8411910241920597,-0.11785113019775792,0.3371256434418132,-0.1117258384085788,0.31789276012227763,-0.14484136487558028,0.2992528008322899,-0.3019616978453068,-0.13983230179646736,0.39029262694647043,0.4676513976416553,-0.15899968200095402,-0.30599503068105227,307000
8,-0.030447563308566062,0.6544242043712089,0.38223235024584523,0.05652914681395455,-0.5748750652302528,0.9687946424076184,-0.7981834914071672,0.13227433113444137,-0.14257236178711996,1.4712319600134987,1.147258367302231,1.1150355154581462,0.7897405221108432,1.2275853765130371,0.16757527987578769,0.29850286205010806,2.191938338725376,-0.23483946806791034,0.3197303394790378,0.05725396037740856,1.7308920455466943,0.8919935999782177,-0.1336755563686282,-0.1287711588388933,4.680523379035065,1.5417325983892103,-0.242359683319281,0.2794749393071128,-0.2439396056499322,-0.29290113884731667,2.74709280568384,1.281696560521602,1.4034227073726824,2.153384693236589,0.4244623305429472,1.1593370857660636,-0.13465177983639942,0.5181333870507825,-0.41895506851736847,-0.16998113728623515,-1.3149037845473037,-0.18831089428867734,-0.15899968200095402,0.3371256434418132,-0.26232433291041846,-0.18238026736733964,-1.6057494737813307,-0.21585870860091108,-0.24235968331928107,-2.5099800796022262,4.423051015044947,-0.10188534162169866,-0.14728710721721122,-0.19217652869645183,-0.17420046207746645,-0.29102473049431166,-0.4935702425461719,-0.15207050332585853,-0.13465177983639942,-0.7085602396188515,0.7819712454416543,-0.14969623771302396,0.3726198516211299,1.1414197811143991,-0.15207050332585853,-0.8920862952537617,-0.15672078199387576,1.167244424671014,-0.894565039069009,-0.21585870860091108,0.3371256434418132,-0.3178927601222775,3.4361340986433646,-1.3710158343892154,-0.18036580776586386,-0.15207050332585853,-0.195976600339204,-2.481302630695829,-0.14969623771302396,-0.18635220382275072,-0.4446380947184074,-0.6439943184303281,0.2638125652751773,-0.1472871072172112,0.3073316996555895,-0.1656667164610861,-0.8188287667144362,0.9931739816482956,-0.15441151916567586,-0.15672078199387574,0.27116307227332037,-0.5931710140017394,-0.17627661877765757,1.914297976077407,-0.2532586458365481,-0.6005589195436444,-0.15441151916567586,1.5683480607985034,-0.8411910241920597,-0.11785113019775792,0.3371256434418132,-0.1117258384085788,0.31789276012227763,-0.14484136487558028,0.2992528008322899,-0.3019616978453068,-0.13983230179646736,0.39029262694647043,0.4676513976416553,-0.15899968200095402,-0.30599503068105227,200000
9,-0.922489886328765,0.6544242043712089,-0.5281415997687291,-1.338948825259975,-1.6895710284149128,-1.0166763231585985,0.8780984089617093,-0.24527918501327728,-0.3725782441020462,0.9377721812831465,0.5200284024701155,-0.8230024042667268,0.7897405221108432,-0.7616206719986545,-1.0977324808743651,0.9166790018985592,2.191938338725376,-1.9916231916160925,0.3197303394790378,-0.018842465291595927,-0.859110400351873,0.1387774889497933,-0.1336755563686282,-0.1287711588388933,-0.19121573685945306,-0.3553923493488501,-0.242359683319281,-0.7773298596091448,-0.2439396056499322,-0.29290113884731667,2.685704498189702,-0.8070448674771628,-1.0735066969642924,-0.46438520861638344,0.16426234104343485,0.7919850926034073,-0.13465177983639942,-1.9300049465872187,2.386890803204457,-0.16998113728623515,0.7605119186300622,-0.18831089428867734,-0.15899968200095402,0.3371256434418132,-0.26232433291041846,-0.18238026736733964,0.6227621533296415,-0.21585870860091108,-0.24235968331928107,-2.5099800796022262,-0.22608828082663157,-0.10188534162169866,-0.14728710721721122,-0.19217652869645183,-0.17420046207746645,-0.29102473049431166,-0.4935702425461719,-0.15207050332585853,-0.13465177983639942,-0.7085602396188515,0.7819712454416543,-0.14969623771302396,0.3726198516211299,-0.8761018658916817,-0.15207050332585853,-0.8920862952537617,-0.15672078199387576,-0.8567185919794378,1.1178617052156645,-0.21585870860091108,0.3371256434418132,-0.3178927601222775,-0.29102473049431166,0.729386178421125,-0.18036580776586386,-0.15207050332585853,-0.195976600339204,0.4030141215461377,-0.14969623771302396,-0.18635220382275072,2.249020072455347,-0.6439943184303281,0.2638125652751773,6.789460523012735,-3.253813391591716,-0.1656667164610861,-0.8188287667144362,0.9931739816482956,-0.15441151916567586,-0.15672078199387574,-3.687817782917154,-0.5931710140017394,-0.17627661877765757,1.914297976077407,-0.2532586458365481,1.6651155572876757,-0.15441151916567586,-0.6376135661435148,1.1887906209656383,-0.11785113019775792,-2.966253144645751,-0.1117258384085788,0.31789276012227763,-0.14484136487558028,0.2992528008322899,-0.3019616978453068,-0.13983230179646736,0.39029262694647043,-2.1383449403614625,-0.15899968200095402,-0.30599503068105227,129900
10,-0.9720477931632205,-0.8065227962128357,0.38223235024584523,-1.0731434972458933,-1.6895710284149128,0.9503036438924499,-0.9712778180756925,-0.1502818486922384,-0.2237509084865057,-0.7988587867048391,-0.8634503490741391,1.1150355154581462,-1.0260408358133,-0.7616206719986545,-1.0977324808743651,-0.9378494176467944,2.191938338725376,-1.6569977204640578,-1.033331387011963,-1.2696774622258573,-1.9691114485941161,0.1387774889497933,-0.1336755563686282,-0.1287711588388933,-0.19121573685945306,-0.3553923493488501,-0.242359683319281,-0.3921837782470728,-0.2439396056499322,-0.29290113884731667,-0.4043490808440172,-0.8070448674771628,-0.32459506512699937,-0.46438520861638344,2.083189435139925,-0.9468621259240548,-0.13465177983639942,0.5181333870507825,-0.41895506851736847,-0.16998113728623515,0.7605119186300622,-0.18831089428867734,-0.15899968200095402,0.3371256434418132,-0.26232433291041846,-0.18238026736733964,-1.6057494737813307,-0.21585870860091108,-0.24235968331928107,-2.5099800796022262,-0.22608828082663157,9.814954576223638,6.789460523012737,-0.19217652869645183,-0.17420046207746645,-0.29102473049431166,-0.4935702425461719,-0.15207050332585853,-0.13465177983639942,-0.7085602396188515,0.7819712454416543,-0.14969623771302396,0.3726198516211299,-0.8761018658916817,-0.15207050332585853,-0.8920862952537617,-0.15672078199387576,-0.8567185919794378,1.1178617052156645,-0.21585870860091108,0.3371256434418132,-0.3178927601222775,-0.29102473049431166,0.729386178421125,-0.18036580776586386,-0.15207050332585853,-0.195976600339204,0.4030141215461377,-0.14969623771302396,-0.18635220382275072,-0.4446380947184074,-0.6439943184303281,0.2638125652751773,-0.1472871072172112,0.3073316996555895,-0.1656667164610861,-0.8188287667144362,0.9931739816482956,-0.15441151916567586,-0.15672078199387574,0.27116307227332037,-0.5931710140017394,-0.17627661877765757,1.914297976077407,-0.2532586458365481,-0.6005589195436444,-0.15441151916567586,1.5683480607985034,-0.8411910241920597,8.48528137423857,-2.966253144645751,-0.1117258384085788,0.31789276012227763,-0.14484136487558028,0.2992528008322899,-0.3019616978453068,-0.13983230179646736,0.39029262694647043,0.4676513976416553,-0.15899968200095402,-0.30599503068105227,118000
