PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,PC21,PC22,PC23,PC24,PC25,PC26,PC27,PC28,PC29,PC30,PC31,PC32,PC33,PC34,PC35,PC36,PC37,PC38,PC39,PC40,PC41,PC42,PC43,PC44,PC45,PC46,PC47,PC48,PC49,PC50,PC51,PC52,PC53,PC54,PC55,PC56,PC57,PC58,PC59,PC60,PC61,PC62,PC63,PC64,PC65,PC66,PC67,PC68,PC69,PC70,PC71,PC72,PC73,PC74,PC75,PC76,PC77,PC78,PC79,PC80,PC81,PC82,PC83,PC84,PC85,PC86,PC87,PC88,PC89,PC90,PC91,PC92,PC93,PC94,PC95,PC96,PC97,PC98,PC99,PC100,PC101,PC102,PC103,PC104,PC105,PC106,PC107,PC108,PC109,PC110,PC111,PC112,PC113,PC114,PC115,PC116,SalePrice
1.6721233649720695,0.7299963859043959,-2.0755526566875324,-1.6334386040004574,0.573597660382995,0.3898643139353571,0.49969005095580765,0.9248863105024784,0.0493136210171221,-1.0844029418299364,-0.0037413721679965817,-0.8378822773948826,-0.9765014755609818,0.9280425878515055,0.022318689746515172,0.6478761707995724,-0.11565663328935037,0.8791507453592206,0.7375914089113229,0.8508285156669566,0.37913770274273795,0.5726719994713467,-0.8308668079749022,-0.1332203122287734,-0.21989101436550942,0.6137064440879519,-0.019669765047015106,-0.48019722892949523,-0.3573155898605048,0.28086509738765,0.5715179446095682,-0.13509397224050224,0.4747088501198707,0.48640840649792627,0.3482164552922645,0.04483061584363429,0.1412744884120615,0.15875154046683257,-0.12640929286066915,-0.24132927154042694,-0.12401307868850397,0.16523182044892343,-0.11194388215968065,0.365639571109477,0.38455363465299436,-0.3176111651955109,-0.08307051298217794,-0.3138278327822952,-0.2851687169627952,0.032324235842904225,0.304982128191336,-0.006374550043143912,0.13470821404160443,-0.013393171765700151,-0.011449913906366058,-0.045250845066228174,0.07824023190016188,0.05251850301098332,0.028670641354072712,0.021434854077757495,0.011393217749911422,-0.03380326059147113,-0.00734277381064341,0.03535643263811325,0.07026841764091485,0.07697091722506304,0.003366506016286658,0.03732945261775365,0.0172290913655071,-4.0472409623570904e-05,-0.023200929791364844,0.016835499573232937,-0.02183789491407051,-0.020352167691404965,-0.003121775911138408,-0.02036063910949626,0.00012548584872246193,0.009639371392615337,-0.004203591068295098,-0.044338184058664895,0.01766656016221059,0.016353754509637553,-0.025496477334314503,0.002333049400762899,-0.02478466832302778,0.02706035079706305,0.007153070361477481,-0.0022249663750685544,0.0012331697217862203,-0.011620527140179276,0.009899239081154976,-0.05949705666122147,-0.014002075171994977,0.027820365589794394,-0.01626386822313438,-0.013040652817798815,0.032021412522370646,0.01729769633310424,0.006270239364109545,-0.013553962655197288,0.004585827094387929,-0.0055711923903406305,0.004128277096300127,-0.0127123656346112,0.005332295754125527,-0.0062160492909087445,-0.007882672269019633,0.0028925031055818656,0.014103643555823213,-0.004914376720461772,-0.0017697913256022324,-0.0016701602199725024,0.00041240972209050444,0.010701514939208512,0.0036729222895058866,-0.0022724998765269178,208500
-0.04551012948391251,-1.330807270059913,1.5120810522732242,-0.3217861949976964,-0.8180138275113341,-1.1689678959848864,0.2868690100060043,-1.5685866135057647,2.586851809462386,1.455554409267888,-0.6071254843203864,0.8335385669072254,-1.075696703528889,0.4377853029178484,-1.978723123112551,0.08942087833286064,1.743079186920561,1.047391366343091,-0.8241676165516263,0.8489309455133376,-0.4299085916550437,-1.1438381787278102,-0.47022937793521086,0.22368539773707852,0.04906759958875791,-1.3081263423703147,-0.05757858650575271,0.28666073375549106,0.38272717108861526,-1.2783581209633077,1.0484092232860192,0.1626474886863682,-0.4715165889391909,-0.03213894090988238,-0.1699579032642482,-0.4947478718901623,-0.0013291901673056772,0.23127220282124974,0.6748021074800669,0.016029086513450447,-0.9323875796130167,0.4838070165571566,-1.040901287676502,0.10137683423341326,-0.2819976625771512,-0.15232849792418332,-0.002863030992638127,0.46218455048890217,-0.4284081176248222,-0.16271528240653843,0.06665478517364898,-0.1483934206236157,-0.07975817577420485,-0.037859787209475804,-0.10046178317649984,-0.2347157715787992,-0.13319262586803568,-0.3147104115873612,-0.5298427232198122,-0.11800971349372727,-0.25797127467743386,0.20024585521694285,0.11899969631738215,-0.43499063030410823,0.01336768739070937,0.08783583389288338,0.19630200881926424,0.24823964777512514,0.12286566730512827,-0.21457173163470533,-0.06056224758506587,-0.011401577493200976,0.3981526518937103,0.08716069303348936,-0.13923824702532436,-0.20553198293723346,-0.0615047969419211,-0.1282278477328812,0.3872909135591857,-0.014719289814050684,-0.0895473061077894,0.09385375661089952,0.01393238057372504,-0.062162378852494066,-0.07110340559628923,0.017004186583472247,0.17009853077534717,0.023702744133993342,0.02449053947014565,0.15538145611474333,-0.1744678658959442,-0.024022443907761717,-0.3069541516511387,0.4477489195870544,0.5235675795212993,-0.2572048765483194,0.0013766529992442489,0.08935664701984485,0.045823953090376804,-0.05107967810098931,0.07229056752509752,0.17205318684938808,-0.04820388799426761,0.012238821006150952,-0.08713091559839811,-0.0022473287121243576,0.024585491468978836,-0.009027276119841303,0.04983614024550278,-0.004162808634333076,-0.014658871788415517,0.011732588161636151,0.005118431859245992,-0.004296843225866764,-0.024438043140886517,-0.0051493396571221095,181500
2.0942500365309917,0.6415670273581433,-1.5632969811147046,-1.3606291449915988,-0.11314924111837839,-0.06421482455879299,0.23578993885527794,-0.4012662068158153,-0.1371195096221182,-1.2187172228226295,0.4011061245958869,-0.5633252679134336,0.09813114479820095,-0.39988225018470624,0.16803529078783114,0.33558513806767465,-0.9423985267567511,-0.031046934134277115,-0.47221526218985854,-0.2705634694652308,1.0698093528197685,-0.6172868649354644,-0.14888329898465957,-0.6463714675998722,0.12999007257434053,0.6594213210539753,-0.14819842809650977,-0.37130921026574326,0.46624908419737415,0.3132327512951728,1.1763560671098632,-0.46467655166205907,-0.05617454285948367,-0.027568349297962168,-0.2112988731751534,0.007038823070438627,-0.06810030903987141,0.5686401042222539,-0.11790420556369607,-0.41687396358294665,0.19022060380655803,-0.23240474338272593,0.26781737773156844,-0.47213486104179825,0.34914090764166017,-0.30133258045858635,0.018660681466300705,-0.2647047791090831,-0.4408713180417972,0.168523474398102,0.12835474002779673,0.03616744098075941,0.15255713878273325,-0.041844853259760284,0.03493002173272805,0.03540105394379178,-0.0887490649698211,-0.09854440108846618,-0.11158824297657366,-0.09647427855680302,0.05765551585047757,0.19656008290701835,0.012573187442037781,0.04250492353737534,0.007695063136155034,-0.002166160833883171,0.06967560234997824,0.08545207076244178,-0.1227028123697056,0.020179080864817123,-0.07923997747495706,0.02179765880404322,-0.1426614064041759,0.002440422571769907,-0.09118729734730949,-0.0021115775076729904,-0.038819079575196924,-0.008729701844604476,0.013995507601663848,-0.05822207861716684,-0.03286451392845609,-0.0014393032197523858,-0.036678949106867136,0.04563983762893642,0.028245196165971403,0.012370197744005565,0.011185437365951782,0.0030372918264371385,0.028286430705678323,-0.012469659570226943,-0.03950124248612047,-0.019763821655609942,-0.016227555405526464,0.022688428749232298,-0.01696983681510992,-0.0017077315169352625,0.029644494907788352,-0.021661066220895017,0.004600374462206749,-0.01570810453207172,0.0011158713693909805,-0.033371530817830806,0.028809575710384352,-0.008441677853335217,-0.0016840756048929206,0.005045918785065023,0.019424593140596837,0.011441090895946991,0.009838423382905429,-0.0017967434415745998,-0.007227194782420454,-0.004801250779545421,0.00800535169074967,-0.0061093963718079625,0.0007254890683392468,-0.00482753015801593,223500
-0.10354012782610628,1.166069733924845,0.649708599880235,-0.17971962596041025,-0.676135806605348,1.1710675793214342,-2.084175131111922,1.3014415693054817,-0.4154456933812506,-1.8894633511087615,-2.0669121916497315,0.9926071701748593,0.6976881714286073,-0.41500350607009934,0.6116309307408998,0.1730894607213237,-0.6873159408057475,2.682108487491797,0.4597182167866033,1.6953930731442108,0.9236040456858533,0.22184944542028712,0.6448970704531163,0.49034707218269713,0.42636152236393665,-0.32349463165936454,-1.0314493738921338,1.2777980207307391,0.649919388392662,1.330615875689932,0.3905922207171633,0.5444739881994022,0.28005937295036704,0.4116649989632063,-1.0222079352101026,0.09720375566122108,0.2512256659977371,-0.5597036413464733,-0.4892713262473277,0.9873670516766873,0.5631663547103977,-0.18367081143632918,0.34659529593169003,0.01537174935902369,0.6760424971055783,-0.04282779034332465,-0.5409063446678346,0.5660982433162379,0.6538713968469188,0.18597768654475266,0.8923832724448477,0.1408593498146119,0.2448012986335128,0.25125608736180965,-0.03482453263072395,0.23346064508779352,-0.04616490297120898,0.3912663470979577,-0.5594061426361643,0.07876737385495275,-0.034770513493157185,0.24532504982845574,-0.25275290918707793,-0.1153417137294665,-0.048597446039670866,0.151149758807891,0.14031379778091801,-0.039495860038012615,-0.16540179760613014,0.11523911178830015,0.49052421255219036,-0.1235703487893954,-0.03289755001832512,0.19397741460508766,-0.02921444232307735,-0.08635315987054437,-0.03700061781887984,0.04439432868138604,-0.2662714865127539,-0.13031364194403813,-0.005705514990782548,-0.08150447904335584,-0.02004633945035708,0.022811361125447682,0.06270489146589597,-0.014271217492205605,0.039564807713657724,-0.07118404171073484,0.01779832461108527,-0.08461290439142205,0.0146252441297412,0.006693511037605904,-0.02568336868798584,-0.0021728366900996,0.010966712260585876,-0.06362432594699508,-0.01632648578519791,0.02136436796584043,0.03855559870857235,-0.035915126912672485,-0.02005611123178619,0.026894359920139194,0.06817377365418997,-0.056517755706093464,-0.0005937873623176049,-0.08401168384930169,-0.014496511610139193,-0.03562341128726624,0.006127576053841545,-0.013414961870007791,-0.011243488362477738,-0.0016391438692557048,-0.008591763596805954,0.03156484119227759,-0.004811689881975459,0.003188039255081765,140000
4.831569435673759,1.2650285711012903,-0.23507968660139483,-1.366632525965357,0.26119642289756184,0.298338050024206,0.5646644314928614,0.08460456701855099,-0.07977893875465703,-1.1108155319645348,-0.5584937511020365,-0.3306817332860626,-0.844985816249576,0.29174561321970616,0.22517023895065777,1.607424033155166,-0.5472625168952786,0.349314630711403,0.5073395308511259,0.19069033666428936,0.23836909877049592,0.4288993812030552,-0.0007225899549803683,-0.3581727145216328,-0.19119650526245263,-0.03183091056120169,-0.20351547397420544,0.33931780586483873,0.55274730603991,0.6920784040624585,0.6218046227867549,-0.05738660933652025,-0.038212876095147535,-0.031267486459601375,-0.9557388090097103,-0.30340907677120466,-0.12730517339704794,0.6030422623501829,0.18628897849140363,-0.07678005784849026,0.22189052501078244,-0.05727046520032908,0.025316731628669875,0.3977496565910532,-0.04137076318515641,0.22475226435519094,0.14804051793032372,0.13666725868625978,-0.09652549792388435,0.11764702851207198,-0.04500584510387762,-0.08158514962108349,-0.3574200307300962,-0.2668241344572577,-0.10637214547889567,-0.1439622842145195,-0.2588985626299141,-0.15420228370439099,-0.5284662115517886,-0.05159624510859816,-0.07672440588050927,0.02484441810083991,-0.04175806784991226,0.08188886283778808,0.29466442168467,-0.06900543309049387,0.3512150484762022,-0.1584582600303534,-0.14209018094303832,-0.3231745088327518,-0.08001964622208524,0.054002803192279625,0.6948739807593954,-0.04036599174628788,-0.017363947046158068,-0.3207551148668121,0.2278661362500918,0.020696153416701057,0.16837699409247547,0.2016107317535411,0.0926855316705753,0.06267398524560902,-0.08352045400472503,-0.11133475750267678,-0.04594244340121313,0.07062914069064893,0.010840536746754566,0.015388929838163284,-0.003516374305980924,0.0026962804764679993,0.016732257897298652,0.0025193599833796265,0.0861892618693668,-0.09593873532999132,-0.008701811141108582,-0.01918569712560053,-0.01643498981776602,0.006513482027118642,-0.004133438212316501,0.005554977581215412,0.019416617541880732,-0.029623447224376702,-0.014280505392894681,-0.010131548318348449,-0.0077592181186590115,-0.006928561608580132,-0.0068020601315311735,-0.02027050186456917,0.011746929966881162,-0.006344388481808433,0.00827268193353392,-0.010757067093902811,0.012035537923482617,-0.007491081443223246,0.006191413150330033,-0.001056364207131344,250000
-0.82873013657098,-1.4749808685627037,-0.5542824579337764,-1.9467103977197946,-0.4093398911195228,-0.8626220515311659,1.8934307180243781,-1.2051524449688262,2.5676723796254852,-0.7981217894180904,-2.512037378131481,-6.16955789333154,0.7498202268930962,1.4904505323283657,4.788688904053996,-1.6011536125301669,-3.616312120321128,1.2971554992533347,-1.9949834878160466,-1.1714510885075333,-2.1824666388814364,0.34863538743622763,1.2264064331221332,1.2597638526389272,0.9958060783840925,0.705401215820128,-0.10488136980477593,0.0408569659782623,-0.8253575110226561,0.03843309593066596,-0.5020989235409358,-0.24026600014082394,-1.1951216396480413,0.2194775025652674,0.16845909288323901,0.2599583666221866,0.06261257841237769,-0.7784503148479939,-0.5437802739702888,-0.24255290311290367,0.394696114567583,-0.2847265246153332,0.3715102252460686,-0.18929828248929031,-0.28776938001384866,-0.24873476502893263,0.1467542593619909,-0.13065005725844223,0.14510134602007144,-0.35447312834821076,0.2947069816705184,0.45096969399188647,-0.459085186080338,-0.18917120149619737,-0.28351832997043386,-0.1898783508889066,-0.27660017490858907,-0.12492054438279912,0.05885035420778148,0.3693376680539451,-0.021883866887300596,-0.3557017997785161,-0.031128898189961923,-0.058040726702383194,-0.08946823619862834,0.0380424741322439,0.5687929243530603,0.32336918364034345,-0.18175101301398466,-0.12657999860402663,-0.0971983318291974,-0.4234527740903869,-0.25532756124440026,0.021518255371577116,-0.2732018156197853,0.019161625639653068,0.04334544883442465,0.14525863701484049,-0.1866863941347252,-0.08503341115788168,0.11329746350018156,-0.03722256224396972,-0.14622837059596405,0.03859015548223116,0.12401462344671188,-0.2045372758318273,-0.0699964068802012,0.11168483944053643,-0.0281365558201023,-0.008349029752705295,0.1161315013395659,-0.06188049248542736,-0.1430440169397855,-0.05892096287024448,-0.021313449293832856,-0.0935079739146327,0.09572433067172109,0.04762608886380268,-0.055191512770705234,-0.11638099617261359,-0.004414507806374451,0.00962819613859428,0.0445536440471725,-0.014157921334262358,-0.04985452345321523,-0.10636243212629228,-0.019654067229005118,0.044944664651289115,0.024607419302976184,0.08170236294988614,0.03833704271380861,-0.053864915801095994,0.8068941026404375,0.03688662683519506,-0.044538657101922494,0.009043583480446815,143000
3.4441064652607287,-2.627307582266058,-0.12661210543287485,-0.0551486770618264,1.157313975521398,0.04176434180216919,-0.7193012413375436,-0.5801701587548383,0.9896864814737368,-0.655942937442725,0.4258245512794102,0.1415756822187702,-0.0021943685918836553,-1.2886238665642178,-0.3245705284991161,0.2790021726980973,-0.17856478356314076,-0.39186242084138356,-0.692216344938558,-0.0983725355960524,0.2065700413288098,-0.2976657290205582,-0.890398973829948,0.4441716099221993,-0.2337271672713919,-0.5219918388912236,-0.09263502066115112,-0.2817638490027671,-0.3194995580022502,0.08085386462910647,-0.16352895241447513,0.49215555481024775,0.629668907437023,-0.34267703193576604,0.5212700021862479,-0.05374057100288618,0.2037113041722125,0.3244776152745614,0.08448022413726619,0.1184497336947139,-0.3683432773560956,0.20874627772706894,0.010591376399876173,-0.11354709031806942,0.18754101556410518,0.18494933903049557,0.4854552276861695,0.24899135080113954,0.22042572050116213,-0.15052618598597278,0.08250683285788402,-0.03634092382836107,0.04169129917822911,-0.10380643813263124,0.017574952480350597,0.3311760825244684,-0.17023522017198278,-0.12776340550343132,-0.011720571739792296,-0.04363715892455207,-0.06833362823959543,-0.09710950859886408,0.07081888077122722,-0.023769038749911375,0.09794300365259984,0.14375266231790942,0.10227584534294698,-0.11959497316126536,0.12486196354741752,-0.005130883236814293,0.011253616378135295,0.028659443586055655,0.06803528190231184,-0.06409815213926143,0.10466163667806233,-0.016351130922486856,-0.028978141252294032,0.03889708624975985,0.07735608552061896,-0.1285856907910687,-0.09367102001503554,-0.06399902657898399,0.026711908697854336,0.05180036394265919,0.265641205499229,-0.15631367712867245,0.148893706436769,0.023505004340539676,0.1234476642762159,0.01897963313370385,-0.08252017485773169,-0.05065448178557409,-0.13844953924434364,0.09826653664924245,-0.18895159726404512,0.23959067839886194,0.3753531250334243,-0.035824442101449736,0.04732287015856941,-0.09191401616895792,-0.019643669593070845,0.012766734964604232,-0.05548983861150345,0.011577320406430253,-0.135589237125871,0.01271276024349368,-0.08319012201123004,0.015156561708574774,-0.009051457500579715,-0.02194057906709973,0.015600295324999292,-0.07403627809465696,-0.01696859138430434,-0.01809547527018107,0.004345695018054929,0.005283742772675376,307000
2.0899530579799452,1.3513279826087754,2.006389750800798,-2.8026673137145286,0.3344396406791798,-0.8700716651412878,-0.8545692260964707,0.4989259010656261,-0.8599533248622825,-0.17146114542761418,-2.14836784100936,-0.022055997288228546,2.1504005324690274,-0.9224427669351218,0.5627880881381492,1.3120871834662111,-1.3717398905892817,1.7821077715016123,1.760618808618255,-2.0698154127792856,0.7349698929447016,0.015480224881042892,-0.27612586249302024,0.24403613487771342,0.3495467834063385,-1.5695098932043865,-0.20526183278755272,-0.7459080232861443,1.0480113783776817,-0.79345746549959,0.6675674681281921,0.17233229187418836,-0.6822248549782985,0.5082885764808398,-0.039891361176723095,-0.30233936243633713,0.16778107930932698,-0.0745018964172115,0.17837966198989463,0.40878214537084157,-0.18071807200145312,0.12355457758210936,-0.41953286557842095,-0.2500412763036775,-0.3759043706356202,-0.4458016379909906,-0.09055048461066972,0.24472625076546112,-0.3818420753945502,-0.06811477414692074,0.29755052741781046,0.0557407102545715,-0.053260749893696,0.31326582132140396,0.31287441821898165,0.07880707280517807,-0.1474904190733148,0.048788165764064806,-0.037912410516985295,0.5204901396504181,0.10297257052859321,-0.1750451430687525,-0.23759046717532878,0.3332906358621127,-0.14081731505704684,-0.0731702722890985,-0.2468845952808399,-0.34391519933441805,-0.23506625820227894,0.11933947167694464,-0.16967712960532114,-0.2430111369449099,0.0034662866444015727,-0.22217146473029364,-0.08222429769480069,0.056452317866218515,-0.0820033529032457,-0.1026432144157049,-0.19330245049345315,-0.12856354154324626,0.014515007530252075,-0.1408832108727034,-0.08161281241552204,-0.49874488162241215,0.03523307970532305,0.13085734774322924,0.08049308201661007,-0.2967581609796778,0.11517828175985667,0.26465540770207907,-0.03180409622643532,-0.20682880061252468,0.15227661549043758,-0.004557118163896534,0.02921595053177424,0.0424840661805031,0.08225191456155062,0.00047862477717794394,-0.09443637535073393,-0.07471639122155008,0.12658150984275826,0.05690012543312933,0.026864220900976905,-0.02642490494607791,-0.06299893008677052,-0.036002728390670605,-0.028042063733458425,-0.017595751038770265,0.03807299735996795,0.021324957787371646,0.02930497248485614,0.020270276278037805,-0.004420983142296567,-0.04194559216545912,0.0334939729444417,-0.005341409452615381,200000
-1.121248204809392,2.7456889371642137,1.843448486765737,1.4787842871657892,0.2632647368403713,3.3487060428604924,-1.8693581588526524,0.9276560843837153,-0.7279420235192251,1.3705109961887743,-2.1896986404672316,0.888035828820811,1.2009638660868158,-0.28879445064740245,-0.1471770545435327,-0.39602360611868936,-0.6969501023978687,0.8419742577679953,-0.28258740133447724,0.9446795768497672,-0.27541553466337854,-1.3696912237970005,0.894305472421935,-0.32163739383705925,0.8242550068093579,-1.4227111675660975,-1.3647996931353314,-1.1273401729046053,-1.4438050737596064,0.025238480829007356,1.7855509449155813,0.7484823614646036,-1.2494692281048583,0.10900420091564536,0.5731925993235961,-0.23641284249953218,-0.540266557863728,0.8440074334694756,-0.5367875953476773,0.8246726200455012,-0.38962505273880654,-0.3588061932764235,-0.11836699486441124,0.03890938448348952,-0.3983356105321748,-0.07402415104294778,0.19192090109104643,-0.641963980353887,-0.07024533031830701,-0.17018651144922708,0.27358008663002337,-0.9388977396042022,0.10056724296516262,-0.5801109863437185,0.30542438267556826,-0.6399703385290881,0.010472003830028359,-0.1306738442517498,0.20354382583994363,0.31366187087069686,0.10417451739839834,-0.290670733057103,0.0483976782330561,0.06287474676925861,-0.07837446541242651,0.04097025783228693,-0.1664684756010995,-0.1300526459852302,-0.28085060870003653,0.17477673319882991,0.2556553674499725,-0.20259267629466138,0.005711005821186388,-0.020325214612732928,-0.2439868569083912,0.25671981051288817,0.6141470154083921,-0.12799377159660164,0.09664016827121197,0.050566882129169155,0.09491706609995468,0.11759384004863523,-0.16356046743003141,-0.10835875850321845,0.22646269624649928,-0.20513496779057566,0.046079135578785096,-0.08432311569479572,-0.3144615691272138,0.13693068058109367,0.12827301161578575,0.11820790375741436,-0.20208872524074917,0.00448447792176998,-0.10935415434497375,0.026601330442777016,-0.06912144668648108,0.15920030155575687,-0.1423268634909613,0.04580782926288349,0.04016358355177721,-0.018005532580111665,-0.07093224137528897,-0.0670646471072881,0.0677468645232884,-0.10319872749669276,0.04108950186066028,-0.04777049672277176,-0.049269462085880955,-0.07447172958612833,0.0321432405929743,-0.033497999019502234,-0.023028062483874207,0.023959261328452774,0.011029701122368951,-0.0444747470231239,129900
-3.03990648970125,-0.10858056804266375,1.0084401682018092,-1.5897841871619491,2.500806056647168,3.3063528664862205,-1.5110506732367974,-1.4327532875589284,-0.9229242661724743,1.3901056913993255,-1.7900978244574381,-0.31799775541731923,0.9138224499408607,0.6226652075035456,0.21279257457079714,0.24791979251877444,-0.40501392770376,-0.8976949954459875,0.5104480350606546,1.3881644165175968,-0.9354902724822435,-1.6912081090565176,0.5359744724240667,-2.1284639401081145,1.1615087611583668,-0.37443029288273394,0.909560717034027,-0.9188091096386191,0.246388886744553,0.21239794318574767,1.560819726762297,0.6517364865332722,0.21693553340098304,-0.24608489677670872,-0.9068606104449347,-1.2145967591540399,-0.28817927992600256,0.716207210995432,-0.2828984697654068,-0.5140700152349378,-0.13823100590961968,0.9137596861339579,-0.677625824720862,-0.303342408644405,0.1324624931288766,-0.19880595087732367,0.4294218558993503,0.15183986082604092,-0.029595964835423982,-0.585718808714758,-0.031221940572755347,-0.17069625701220476,0.231867132698849,0.4276839529193148,-0.13638195430900538,-0.08420725316578154,-0.2260447400915438,0.2692649383731949,-0.2169688800212322,0.3171321332826866,0.39765867128948307,-0.5595608286541973,0.7677036790867257,0.24707717408707702,-0.2078509230779904,0.04672355000601837,-0.40830271942294755,-0.004224654012354903,-0.16720943171964872,0.10225689416555717,-0.3060515603028781,-0.11415016642784495,0.1307088111932866,-0.03993553329286173,-0.14586886306318983,0.07442325093243118,0.11816871652128645,0.2836275379908058,-0.030454199572613694,-0.514089749251585,0.47721437260325633,0.2667590360026675,-0.3793873183347519,-0.2816139605232249,0.09397933142520051,-0.1398335848614522,-0.06451917924123765,0.1633100610524445,-0.1740744297339667,-0.20259383838366116,0.04485841471568136,-0.20118943971640085,-0.12643594468853322,-0.10599742828396705,0.23686059184946692,0.28559282052953294,0.060221359230071075,0.0019706364231206336,0.18155707376906682,0.215788038472062,0.09454645651130869,-0.06675972534653282,0.026391398227239366,0.02565351749836567,0.15861177044507385,-0.06227644751588734,0.034469358872990324,0.00012028605762939761,-0.11247349196670582,-0.13419882319366766,0.006763177521536545,-0.08888560829202782,-0.008526554046956049,-0.019571797946686342,0.01192655334996165,-0.010223602014526434,118000
